method,method_display,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_skeleton,pixel_recall_on_skeleton,pixel_f1_on_skeleton,pixel_iou_on_skeleton,pixel_accuracy_on_skeleton,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,raw_stroke_pixels,skeleton_stroke_pixels,graph_node_clusters,traced_paths,classified_line_pixels,classified_endpoint_pixels,classified_corner_pixels,classified_t_junction_pixels,classified_x_junction_pixels,internal_skeletonization_applied
baseline_on_shared_skeleton,Baseline on shared skeleton,51,12,20,8,0.6108956288166905,0.6959955912990998,0.9084880636604774,0.22400000000000006,0.6,13,25,0.6275430359927582,0.5967261904753025,0.6117467576992309,0.4406593406588564,0.9689331054686908,401,238,271,15474,0.6275430359927582,0.5967261904753025,0.6117467576992309,0.9689331054686908,0.4406593406588564,1781,672,29,28,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,51,12,22,10,0.5910236475507673,0.6772901783849272,0.9084880636604774,0.2,0.5454545454545454,13,22,0.6218749999990283,0.5922619047610235,0.6067073165725434,0.43544857768004874,0.9685058593749408,398,242,274,15470,0.6218749999990283,0.5922619047610235,0.6067073165725434,0.9685058593749408,0.43544857768004874,1781,672,31,30,528.0,21.0,3.0,83.0,37.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,51,12,10,2,0.3211823366686801,0.20111449606499107,0.6405835543766578,0.07692307692307693,0.8333333333333334,13,5,0.049999999999886365,0.03273809523804652,0.039568344845433735,0.020183486238513595,0.9348144531249429,22,418,650,15294,0.049999999999886365,0.03273809523804652,0.039568344845433735,0.9348144531249429,0.020183486238513595,1781,672,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,51,12,15,3,0.3993387740630827,0.2923119235000423,0.7082228116710876,0.1846153846153846,0.8,13,9,0.10344827586185913,0.07589285714274421,0.08755364758032308,0.04578096947931259,0.9351196289061929,51,442,621,15270,0.10344827586185913,0.07589285714274421,0.08755364758032308,0.9351196289061929,0.04578096947931259,1781,672,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,52,13,15,2,0.6898482977021033,0.7535384832508749,0.9141965678627145,0.325,0.8666666666666667,3,8,0.8631386861298118,0.8615664845157349,0.8623518682313362,0.7580128205116058,0.9907836914061895,473,75,76,15760,0.8631386861298118,0.8615664845157349,0.8623518682313362,0.9907836914061895,0.7580128205116058,1779,549,28,19,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,52,13,15,2,0.6949798766494717,0.7649419920228047,0.9141965678627145,0.325,0.8666666666666667,3,8,0.8631386861298118,0.8615664845157349,0.8623518682313362,0.7580128205116058,0.9907836914061895,473,75,76,15760,0.8631386861298118,0.8615664845157349,0.8623518682313362,0.9907836914061895,0.7580128205116058,1779,549,28,19,501.0,24.0,2.0,12.0,10.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,52,13,11,2,0.2986590511770757,0.16918700040230186,0.6895475819032761,0.0,0.8461538461538461,3,9,0.04207920792068792,0.030965391621072924,0.03567680958495237,0.01816239316237376,0.9439086914061924,17,387,532,15448,0.04207920792068792,0.030965391621072924,0.03567680958495237,0.9439086914061924,0.01816239316237376,1779,549,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,52,13,15,2,0.3432961255377248,0.18389647315584262,0.7784711388455539,0.07272727272727274,0.8666666666666667,3,11,0.03964757709242368,0.03278688524584192,0.035892322535321264,0.01827411167510835,0.9409790039061925,18,436,531,15399,0.03964757709242368,0.03278688524584192,0.035892322535321264,0.9409790039061925,0.01827411167510835,1779,549,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,53,7,6,1,0.6851168142846249,0.6638191955396257,0.878419452887538,0.5,0.8571428571428572,2,1,0.8815331010422247,0.8815331010422247,0.8815331005422246,0.7881619937670151,0.9958496093749392,253,34,34,16063,0.8815331010422247,0.8815331010422247,0.8815331005422246,0.9958496093749392,0.7881619937670151,817,287,13,10,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,53,7,6,1,0.6762531779209885,0.644122225842656,0.878419452887538,0.5,0.8571428571428572,2,1,0.8815331010422247,0.8815331010422247,0.8815331005422246,0.7881619937670151,0.9958496093749392,253,34,34,16063,0.8815331010422247,0.8815331010422247,0.8815331005422246,0.9958496093749392,0.7881619937670151,817,287,13,10,264.0,10.0,0.0,6.0,7.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,53,7,8,1,0.2794261400269621,0.16172711968166512,0.5957446808510638,0.0,0.875,2,1,0.03743315508001373,0.02439024390235404,0.029535864501032606,0.014989293361852271,0.9719238281249406,7,180,280,15917,0.03743315508001373,0.02439024390235404,0.029535864501032606,0.9719238281249406,0.014989293361852271,817,287,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,53,7,7,0,0.2791118399536531,0.06705704386863806,0.7446808510638299,0.0,1.0,2,3,0.039999999999822226,0.03135888501731234,0.03515624950719453,0.017892644135153294,0.9698486328124408,9,216,278,15881,0.039999999999822226,0.03135888501731234,0.03515624950719453,0.9698486328124408,0.017892644135153294,817,287,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,54,16,16,0,0.6066423942431611,0.5795082145274626,0.8043184885290149,0.33999999999999997,1.0,9,10,0.7142857142844699,0.7032590051445914,0.7087294722732218,0.5488621151264407,0.9794311523436902,410,164,173,15637,0.7142857142844699,0.7032590051445914,0.7087294722732218,0.9794311523436902,0.5488621151264407,1633,583,30,24,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,54,16,18,2,0.643189009177934,0.6576289972535085,0.8110661268556005,0.38461538461538464,0.8888888888888888,9,13,0.7954939341407358,0.787307032588701,0.7913793098434766,0.6547788873029176,0.9852294921874398,459,118,124,15683,0.7954939341407358,0.787307032588701,0.7913793098434766,0.9852294921874398,0.6547788873029176,1633,583,32,27,517.0,23.0,2.0,11.0,30.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,54,16,14,2,0.34097987024388743,0.14628455195897602,0.688259109311741,0.19999999999999998,0.875,9,14,0.03887688984872813,0.030874785591713767,0.03441682551033895,0.017509727626442113,0.9383544921874427,18,445,565,15356,0.03887688984872813,0.030874785591713767,0.03441682551033895,0.9383544921874427,0.017509727626442113,1633,583,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,54,16,15,1,0.399277473867514,0.2563717573358944,0.8421052631578947,0.08695652173913043,0.9375,9,23,0.06959706959694213,0.06518010291584017,0.0673162085349616,0.03483043079740162,0.9357299804686928,38,508,545,15293,0.06959706959694213,0.06518010291584017,0.0673162085349616,0.9357299804686928,0.03483043079740162,1633,583,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,55,15,26,11,0.6283529612999231,0.6978782645971211,0.966900702106319,0.25294117647058817,0.5769230769230769,21,34,0.6364653243840755,0.6002109704635019,0.6178067313130052,0.4469756480750613,0.9570312499999416,569,325,379,15111,0.6364653243840755,0.6002109704635019,0.6178067313130052,0.9570312499999416,0.4469756480750613,2181,948,41,50,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,55,15,35,20,0.5861751046308277,0.6684996832461022,0.9468405215646941,0.2125,0.4285714285714286,21,48,0.6952054794512612,0.6424050632904617,0.6677631573947838,0.501234567900822,0.9630126953124412,609,267,339,15169,0.6952054794512612,0.6424050632904617,0.6677631573947838,0.9630126953124412,0.501234567900822,2181,948,47,56,664.0,22.0,8.0,159.0,95.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,55,15,19,4,0.39921307780841275,0.27509958938530366,0.6860581745235708,0.23703703703703705,0.7894736842105263,21,27,0.13344051446923885,0.0875527426159414,0.10573248359785631,0.05581708137185217,0.9143066406249442,83,539,865,14897,0.13344051446923885,0.0875527426159414,0.10573248359785631,0.9143066406249442,0.05581708137185217,2181,948,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,55,15,19,4,0.3622897226739117,0.2085021756450328,0.7301905717151455,0.17391304347826086,0.7894736842105263,21,23,0.08682170542622199,0.059071729957743596,0.07030759524932566,0.036434612882214425,0.9096069335936945,56,589,892,14847,0.08682170542622199,0.059071729957743596,0.07030759524932566,0.9096069335936945,0.036434612882214425,2181,948,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,56,13,15,2,0.7630185576342783,0.7799396810204309,0.9153567110036276,0.5692307692307691,0.8666666666666667,13,10,0.8977423638766299,0.8941798941787115,0.8959575873053088,0.8115246098429634,0.9904174804686895,676,77,80,15551,0.8977423638766299,0.8941798941787115,0.8959575873053088,0.9904174804686895,0.8115246098429634,1662,756,32,33,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,56,13,18,5,0.7080521351678559,0.8005746016553514,0.9153567110036276,0.36999999999999994,0.7222222222222222,13,20,0.8843085106371219,0.8796296296284661,0.8819628642203192,0.788849347567273,0.9891357421874396,665,87,91,15541,0.8843085106371219,0.8796296296284661,0.8819628642203192,0.9891357421874396,0.788849347567273,1662,756,32,33,669.0,19.0,5.0,21.0,42.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,56,13,13,0,0.36197519158413194,0.27261449265102017,0.6964933494558645,0.0,1.0,13,13,0.06395348837196908,0.04365079365073591,0.05188679197054853,0.02663438256656446,0.9263916015624434,33,483,723,15145,0.06395348837196908,0.04365079365073591,0.05188679197054853,0.9263916015624434,0.02663438256656446,1662,756,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,56,13,15,2,0.28492366780860356,0.13869738614019658,0.6215235792019347,0.04615384615384615,0.8666666666666667,13,9,0.04831932773099093,0.030423280423240183,0.03733766186342818,0.019023986765906515,0.9276123046874434,23,453,733,15175,0.04831932773099093,0.030423280423240183,0.03733766186342818,0.9276123046874434,0.019023986765906515,1662,756,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,57,15,33,18,0.44549199273777046,0.46858171468344284,0.8175,0.1027027027027027,0.4545454545454546,16,37,0.45292207792134265,0.41150442477815413,0.431221019593217,0.2748768472903696,0.9550781249999417,279,337,399,15369,0.45292207792134265,0.41150442477815413,0.431221019593217,0.9550781249999417,0.2748768472903696,1985,678,39,42,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,57,15,37,22,0.5428008317603825,0.6496446187864099,0.86875,0.14468085106382977,0.4054054054054054,16,47,0.689602446482126,0.6651917404119982,0.6771771766763227,0.5119182746872737,0.9737548828124405,451,203,227,15503,0.689602446482126,0.6651917404119982,0.6771771766763227,0.9737548828124405,0.5119182746872737,1985,678,43,48,539.0,20.0,8.0,59.0,52.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,57,15,18,3,0.4310183718675471,0.35374453007603046,0.78625,0.125,0.8333333333333334,16,13,0.07072368421040999,0.06342182890846103,0.0668740274951566,0.03459372485918375,0.9267578124999434,43,565,635,15141,0.07072368421040999,0.06342182890846103,0.0668740274951566,0.9267578124999434,0.03459372485918375,1985,678,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,57,15,18,3,0.38116468231933665,0.2585141088577852,0.81375,0.07500000000000001,0.8333333333333334,16,14,0.08388157894723046,0.07522123893794215,0.07931570712188686,0.041295546558671015,0.9277343749999434,51,557,627,15149,0.08388157894723046,0.07522123893794215,0.07931570712188686,0.9277343749999434,0.041295546558671015,1985,678,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,58,1,1,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999913792,0.9999999999913792,0.9999999994913793,0.9999999999913792,0.9999999999999389,116,0,0,16268,0.9999999999913792,0.9999999999913792,0.9999999994913793,0.9999999999999389,0.9999999999913792,116,116,2,1,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,58,1,1,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999913792,0.9999999999913792,0.9999999994913793,0.9999999999913792,0.9999999999999389,116,0,0,16268,0.9999999999913792,0.9999999999913792,0.9999999994913793,0.9999999999999389,0.9999999999913792,116,116,2,1,114.0,2.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,58,1,5,4,0.21008264462809917,0.0,0.9504132231404958,0.0,0.19999999999999996,0,1,0.04385964912242228,0.04310344827549049,0.043478260369224954,0.02222222222212346,0.9865722656249397,5,109,111,16159,0.04385964912242228,0.04310344827549049,0.043478260369224954,0.9865722656249397,0.02222222222212346,116,116,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,58,1,2,1,0.40608695652173915,0.0,0.5304347826086957,1.0,0.5,0,0,0.018181818181487605,0.008620689655098096,0.011695905996238175,0.005882352941141869,0.9896850585936896,1,54,115,16214,0.018181818181487605,0.008620689655098096,0.011695905996238175,0.9896850585936896,0.005882352941141869,116,116,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,59,18,27,9,0.6389295102396436,0.7149319229157941,0.8902173913043478,0.29,0.6666666666666667,22,40,0.7583979328155577,0.7220172201713136,0.7397605540047257,0.586999999999413,0.9747924804686905,587,187,226,15384,0.7583979328155577,0.7220172201713136,0.7397605540047257,0.9747924804686905,0.586999999999413,2095,813,45,53,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,59,18,30,12,0.6761114573467091,0.7595214869509226,0.9119565217391304,0.367741935483871,0.6,22,31,0.7641154328723161,0.7490774907739863,0.7565217386295443,0.6083916083910006,0.9760742187499404,609,188,204,15383,0.7641154328723161,0.7490774907739863,0.7565217386295443,0.9760742187499404,0.6083916083910006,2095,813,50,59,635.0,24.0,11.0,57.0,86.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,59,18,20,2,0.3616490554466098,0.2131068162318162,0.6173913043478261,0.20909090909090908,0.9,22,20,0.12264150943373087,0.07995079950789674,0.0967982124781263,0.050860719874764586,0.9259643554686935,65,465,748,15106,0.12264150943373087,0.07995079950789674,0.0967982124781263,0.9259643554686935,0.050860719874764586,2095,813,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,59,18,18,0,0.3053135525342972,0.18554526825803425,0.575,0.027272727272727268,1.0,22,22,0.12987012986984878,0.0738007380072893,0.09411764659656933,0.04938271604934207,0.9295043945311933,60,402,753,15169,0.12987012986984878,0.0738007380072893,0.09411764659656933,0.9295043945311933,0.04938271604934207,2095,813,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,60,12,10,2,0.6771020304995595,0.6494078973368842,0.9005328596802842,0.4857142857142857,0.8333333333333334,7,4,0.7698412698397424,0.7652859960537174,0.7675568738802862,0.6227929373986794,0.9856567382811898,388,116,119,15761,0.7698412698397424,0.7652859960537174,0.7675568738802862,0.9856567382811898,0.6227929373986794,1643,507,25,23,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,60,12,12,0,0.6825018449067973,0.6116551189927477,0.8934280639431617,0.5142857142857143,1.0,7,7,0.7704590818347895,0.7613412228781827,0.765873015371514,0.6205787781340505,0.9855957031249398,386,115,121,15762,0.7704590818347895,0.7613412228781827,0.765873015371514,0.9855957031249398,0.6205787781340505,1643,507,25,23,445.0,16.0,3.0,22.0,21.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,60,12,13,1,0.30307669515773805,0.1463218508477129,0.6092362344582594,0.0923076923076923,0.9230769230769231,7,13,0.07051282051259451,0.043392504930880885,0.05372405325226721,0.02760351317436938,0.9526977539061918,22,290,485,15587,0.07051282051259451,0.043392504930880885,0.05372405325226721,0.9526977539061918,0.02760351317436938,1643,507,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,60,12,11,1,0.2925099312580187,0.16362079886916378,0.6003552397868561,0.028571428571428564,0.9166666666666666,7,4,0.14333333333285556,0.08481262327399446,0.10656753360946121,0.05628272251301534,0.9559936523436916,43,257,464,15620,0.14333333333285556,0.08481262327399446,0.10656753360946121,0.9559936523436916,0.05628272251301534,1643,507,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,61,14,22,8,0.606628439458583,0.6753997629755206,0.9274537695590327,0.21428571428571433,0.6363636363636364,13,28,0.6842105263146642,0.6764227642265425,0.6802943576346357,0.5154894671616909,0.9761352539061904,416,192,199,15577,0.6842105263146642,0.6764227642265425,0.6802943576346357,0.9761352539061904,0.5154894671616909,1632,615,31,32,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,61,14,25,11,0.6377546834747793,0.7469302975363582,0.9246088193456614,0.24285714285714285,0.56,13,28,0.6858552631567667,0.6780487804867024,0.6819296806109207,0.5173697270465045,0.9762573242186904,417,191,198,15578,0.6858552631567667,0.6780487804867024,0.6819296806109207,0.9762573242186904,0.5173697270465045,1632,615,34,35,511.0,19.0,5.0,45.0,35.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,61,14,13,1,0.3216052362762889,0.1665824915824916,0.7112375533428166,0.04615384615384615,0.9285714285714286,13,8,0.03157894736835457,0.024390243902399366,0.02752293528801449,0.013953488372080044,0.9353027343749429,15,460,600,15309,0.03157894736835457,0.024390243902399366,0.02752293528801449,0.9353027343749429,0.013953488372080044,1632,615,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,61,14,13,1,0.32982297135823246,0.1936950813172989,0.6913229018492176,0.04615384615384615,0.9285714285714286,13,5,0.1481481481478254,0.11056910569087712,0.12662942222912135,0.06759443339953519,0.9427490234374424,68,391,547,15378,0.1481481481478254,0.11056910569087712,0.12662942222912135,0.9427490234374424,0.06759443339953519,1632,615,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,62,5,5,0,0.9760072060268589,0.9560723514211886,0.9788732394366197,1.0,1.0,1,1,0.999999999993007,0.999999999993007,0.9999999994930071,0.999999999993007,0.9999999999999389,143,0,0,16241,0.999999999993007,0.999999999993007,0.9999999994930071,0.9999999999999389,0.999999999993007,286,143,11,7,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,62,5,5,0,0.9760072060268589,0.9560723514211886,0.9788732394366197,1.0,1.0,1,1,0.999999999993007,0.999999999993007,0.9999999994930071,0.999999999993007,0.9999999999999389,143,0,0,16241,0.999999999993007,0.999999999993007,0.9999999994930071,0.9999999999999389,0.999999999993007,286,143,11,7,128.0,10.0,0.0,0.0,5.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,62,5,2,3,0.1250211267605634,0.07,0.2676056338028169,0.0,0.4,1,0,0.0,0.0,0.0,0.0,0.9891967773436896,0,34,143,16207,0.0,0.0,0.0,0.9891967773436896,0.0,286,143,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,62,5,3,2,0.22087058266914145,0.09457938558713751,0.5915492957746479,0.0,0.6,1,0,0.011627906976608978,0.006993006992958091,0.008733623985049892,0.004385964912261465,0.9861450195311898,1,85,142,16156,0.011627906976608978,0.006993006992958091,0.008733623985049892,0.9861450195311898,0.004385964912261465,286,143,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,63,15,15,0,0.6320170873597819,0.6357264809324688,0.8547008547008547,0.3,1.0,4,6,0.8175559380364587,0.7711038961026443,0.7936507931498951,0.657894736841194,0.9849243164061898,475,106,141,15662,0.8175559380364587,0.7711038961026443,0.7936507931498951,0.9849243164061898,0.657894736841194,1115,616,27,21,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,63,15,15,0,0.6285868879295824,0.6453561105620984,0.8575498575498576,0.26666666666666666,1.0,4,6,0.8096054888493832,0.7662337662325224,0.7873227684732106,0.6492434662989695,0.9844360351561899,472,111,144,15657,0.8096054888493832,0.7662337662325224,0.7873227684732106,0.9844360351561899,0.6492434662989695,1115,616,27,21,528.0,22.0,5.0,39.0,22.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,63,15,12,3,0.3571014729788114,0.244687124414543,0.7635327635327636,0.05714285714285715,0.8,4,7,0.05197505197494392,0.0405844155843497,0.04557885092043354,0.023320895522366304,0.9360961914061928,25,456,591,15312,0.05197505197494392,0.0405844155843497,0.04557885092043354,0.9360961914061928,0.023320895522366304,1115,616,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,63,15,13,2,0.3824336885942239,0.28239458497355213,0.7934472934472935,0.04,0.8666666666666667,4,10,0.056074766355035374,0.04870129870121964,0.05212858334252466,0.026761819803722782,0.933410644531193,30,505,586,15263,0.056074766355035374,0.04870129870121964,0.05212858334252466,0.933410644531193,0.026761819803722782,1115,616,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,64,4,4,0,0.9546296296296296,0.9074074074074076,0.9814814814814815,1.0,1.0,0,0,0.9999999999929579,0.9999999999929579,0.9999999994929578,0.9999999999929579,0.9999999999999389,142,0,0,16242,0.9999999999929579,0.9999999999929579,0.9999999994929578,0.9999999999999389,0.9999999999929579,241,142,8,4,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,64,4,4,0,0.9546296296296296,0.9074074074074076,0.9814814814814815,1.0,1.0,0,0,0.9999999999929579,0.9999999999929579,0.9999999994929578,0.9999999999929579,0.9999999999999389,142,0,0,16242,0.9999999999929579,0.9999999999929579,0.9999999994929578,0.9999999999999389,0.9999999999929579,241,142,8,4,134.0,8.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,64,4,15,11,0.2751929824561404,0.17333333333333334,0.8526315789473684,0.0,0.2666666666666667,0,20,0.03184713375775894,0.035211267605385836,0.03344481555454638,0.01700680272103059,0.98236083984369,5,152,137,16090,0.03184713375775894,0.035211267605385836,0.03344481555454638,0.98236083984369,0.01700680272103059,241,142,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,64,4,6,2,0.30414603960396047,0.17129629629629628,0.801980198019802,0.0,0.6666666666666667,0,2,0.03260869565199669,0.04225352112646301,0.03680981545899358,0.018749999999941407,0.9808349609374402,6,178,136,16064,0.03260869565199669,0.04225352112646301,0.03680981545899358,0.9808349609374402,0.018749999999941407,241,142,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,65,12,12,0,0.9112955356743144,0.8971381428263278,0.992462311557789,0.8363636363636363,1.0,11,10,0.7023004059530416,0.7023004059530416,0.7023004054530415,0.5411887382684659,0.9731445312499406,519,220,220,15425,0.7023004059530416,0.7023004059530416,0.7023004054530415,0.9731445312499406,0.5411887382684659,1364,739,32,34,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,65,12,19,7,0.7375586046852909,0.797166910500244,0.9811557788944724,0.47777777777777775,0.631578947368421,11,18,0.8484438430299751,0.8484438430299751,0.8484438425299751,0.7367802585185231,0.9863281249999398,627,112,112,15533,0.8484438430299751,0.8484438430299751,0.8484438425299751,0.9863281249999398,0.7367802585185231,1364,739,36,38,645.0,20.0,1.0,30.0,43.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,65,12,20,8,0.31806993551340285,0.16509120231342453,0.778894472361809,0.11199999999999999,0.6,11,25,0.07978723404241173,0.06089309878205563,0.06907137326179094,0.03577106518280145,0.9259643554686935,45,519,694,15126,0.07978723404241173,0.06089309878205563,0.06907137326179094,0.9259643554686935,0.03577106518280145,1364,739,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,65,12,16,4,0.3360050989346926,0.23932642495444426,0.7248743718592965,0.03333333333333333,0.75,11,18,0.10261194029831602,0.07442489851140133,0.08627450931646106,0.0450819672130778,0.9288940429686933,55,481,684,15164,0.10261194029831602,0.07442489851140133,0.08627450931646106,0.9288940429686933,0.0450819672130778,1364,739,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,66,3,3,0,0.9771788694432136,0.9582953855494839,0.9797297297297297,1.0,1.0,0,0,0.9999999999932433,0.9999999999932433,0.9999999994932434,0.9999999999932433,0.9999999999999389,148,0,0,16236,0.9999999999932433,0.9999999999932433,0.9999999994932434,0.9999999999999389,0.9999999999932433,381,148,6,3,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,66,3,3,0,0.9771788694432136,0.9582953855494839,0.9797297297297297,1.0,1.0,0,0,0.9999999999932433,0.9999999999932433,0.9999999994932434,0.9999999999932433,0.9999999999999389,148,0,0,16236,0.9999999999932433,0.9999999999932433,0.9999999994932434,0.9999999999999389,0.9999999999932433,381,148,6,3,142.0,6.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,66,3,3,0,0.18243243243243246,0.0,0.41216216216216217,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.9876098632811897,0,55,148,16181,0.0,0.0,0.0,0.9876098632811897,0.0,381,148,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,66,3,3,0,0.3501039501039501,0.2735042735042735,0.6351351351351351,0.0,1.0,0,1,0.01098901098889023,0.0067567567567111035,0.008368200365189713,0.004201680672251254,0.9855346679686898,1,90,147,16146,0.01098901098889023,0.0067567567567111035,0.008368200365189713,0.9855346679686898,0.004201680672251254,381,148,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,67,6,5,1,0.8113449443638123,0.6324786324786325,0.9669811320754716,1.0,0.8333333333333334,1,1,0.5879396984895079,0.5879396984895079,0.5879396979895078,0.4163701067600841,0.9899902343749396,117,82,82,16103,0.5879396984895079,0.5879396984895079,0.5879396979895078,0.9899902343749396,0.4163701067600841,493,199,11,7,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,67,6,5,1,0.8113449443638123,0.6324786324786325,0.9669811320754716,1.0,0.8333333333333334,1,1,0.5879396984895079,0.5879396984895079,0.5879396979895078,0.4163701067600841,0.9899902343749396,117,82,82,16103,0.5879396984895079,0.5879396984895079,0.5879396979895078,0.9899902343749396,0.4163701067600841,493,199,11,7,184.0,10.0,0.0,0.0,5.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,67,6,17,11,0.3380974370666573,0.22230769230769232,0.986046511627907,0.022222222222222223,0.3529411764705882,1,18,0.07608695652132562,0.07035175879361633,0.07310704910874026,0.03794037940369122,0.9783325195311903,14,170,185,16015,0.07608695652132562,0.07035175879361633,0.07310704910874026,0.9783325195311903,0.03794037940369122,493,199,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,67,6,6,0,0.3660126995645864,0.2703846153846154,0.7216981132075472,0.0,1.0,1,1,0.028985507246166775,0.02010050251246181,0.023738871919802073,0.01201201201197594,0.9799194335936902,4,134,195,16051,0.028985507246166775,0.02010050251246181,0.023738871919802073,0.9799194335936902,0.01201201201197594,493,199,0,0,,,,,,False
